;CODE;LOCATIONNAME;barrio;distrito;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR;X;Y
16643;1,14533E+18;Los Ángeles;angeles;villaverde;163000;110;3;2;Second hand / Good state;0;0;0;0;1;440995;4468028
16644;4,36355E+18;Castellana;castellana;salamanca;770000;115;2;3;Second hand / Good state;0;0;0;0;1;442378;4476342
16645;1,262E+18;Nueva España;nueva espana;chamartin;893000;105;2;2;Second hand / Needs reformation;0;1;0;0;1;442541;4479705
16646;9,22337E+18;Aravaca;aravaca;moncloa - aravaca;202000;70;2;1;Second hand / Unknown;0;0;0;0;0;433785;4478891
16647;7,94007E+18;Concepción;la concepcion;ciudad lineal;291000;115;4;2;Second hand / Needs reformation;0;0;0;0;1;444136;4476012
16648;9,22337E+18;Malasaña-Universidad;universidad;centro;279000;60;1;1;Second hand / Good state;0;0;0;0;0;439848;4475452
16649;8,32425E+18;San Isidro;san isidro;carabanchel;121000;70;3;1;Second hand / Good state;0;0;0;0;0;437728;4471894
16650;2,09537E+18;San Diego;san diego;puente de vallecas;187000;95;3;2;Second hand / Good state;0;0;0;0;0;443541;4471231
16651;9,07867E+17;Fontarrón;fontarron;moratalaz;188000;75;3;1;Second hand / Good state;0;0;0;0;0;445106;4472415
16652;1,44618E+18;Palomeras Bajas;palomeras bajas;puente de vallecas;63000;35;1;1;Second hand / Needs reformation;0;0;0;0;0;443715;4471429
16653;1,39404E+16;Peñagrande;penagrande;fuencarral - el pardo;125000;60;2;1;Second hand / Needs reformation;0;0;0;0;1;438926;4481507
16654;1,2513E+18;Jerónimos;los jeronimos;retiro;594000;165;4;2;Second hand / Needs reformation;0;0;0;0;1;441514;4473174
16655;2,92568E+18;Lavapiés-Embajadores;embajadores;centro;266000;65;4;1;Second hand / Good state;0;0;0;0;0;440435;4473464
16656;6,67538E+18;Argüelles;arguelles;moncloa - aravaca;1483000;285;4;5;Second hand / Good state;0;0;0;0;1;438842;4475630
16657;7,26193E+16;Opañel;opanel;carabanchel;247000;85;2;2;Second hand / Good state;0;0;0;0;0;438875;4471517
16658;9,22337E+18;Bellas Vistas;bellas vistas;tetuan;83000;40;1;1;Second hand / Good state;0;0;0;0;0;440314;4478039
16659;6,22264E+18;Malasaña-Universidad;universidad;centro;446000;125;3;1;Second hand / Good state;0;0;0;0;0;440534;4475022
16660;2,32801E+18;Lavapiés-Embajadores;embajadores;centro;237000;55;1;1;Second hand / Good state;0;0;0;0;0;440379;4473378
16661;9,22337E+18;Canillejas;canillejas;san blas - canillejas;178000;75;3;1;Second hand / Good state;0;0;0;0;0;448498;4477603
16662;2,1387E+17;Sol;sol;centro;583000;95;1;1;Second hand / Good state;0;0;0;0;1;440049;4473997
16663;4,24897E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;383000;105;3;2;Second hand / Good state;0;0;0;0;1;447012;4474400
16664;6,70654E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;262000;70;2;2;Second hand / Good state;0;0;0;1;1;448199;4469534
16665;6,31598E+17;Trafalgar;trafalgar;chamberi;475000;100;2;2;Second hand / Good state;0;0;1;0;1;440670;4476140
16666;8,73486E+18;Palacio;palacio;centro;449000;100;3;1;Second hand / Needs reformation;0;0;0;0;0;439769;4474245
16667;5,80263E+18;Imperial;imperial;arganzuela;312000;80;3;1;Second hand / Good state;0;1;0;0;1;439164;4473395
16668;4,99129E+18;Tres Olivos - Valverde;valverde;fuencarral - el pardo;357000;135;0;2;Second hand / Good state;1;1;1;0;1;441367;4483169
16669;8,1078E+18;Simancas;simancas;san blas - canillejas;243000;80;2;1;Second hand / Good state;0;0;0;1;1;447561;4476638
16670;7,23214E+18;Numancia;numancia;puente de vallecas;159000;70;3;1;Second hand / Good state;0;0;0;0;0;443632;4471951
16671;9,22337E+18;Simancas;simancas;san blas - canillejas;128000;65;3;1;Second hand / Good state;0;0;0;0;1;446797;4475951
16672;4,39576E+18;Numancia;numancia;puente de vallecas;231000;85;3;2;Second hand / Good state;0;0;0;0;1;444010;4472385
16673;1,96542E+18;Palomeras sureste;palomeras sureste;puente de vallecas;227000;85;2;1;Second hand / Good state;0;0;0;1;1;444941;4470221
16674;1,73027E+18;Hellín;hellin;san blas - canillejas;91000;60;3;1;Second hand / Good state;0;0;0;0;0;447709;4476011
16675;9,22337E+18;Pilar;pilar;fuencarral - el pardo;197000;50;2;1;Second hand / Good state;0;0;0;0;1;439541;4480677
16676;9,22337E+18;Vista Alegre;vista alegre;carabanchel;136000;75;3;1;Second hand / Unknown;0;0;0;0;0;437487;4470977
16677;9,22337E+18;Malasaña-Universidad;universidad;centro;146000;45;0;1;Second hand / Good state;1;0;1;0;0;440146;4475552
16678;6,44868E+18;Berruguete;berruguete;tetuan;266000;85;3;1;Second hand / Good state;0;0;0;0;0;440035;4478950
16679;1,07034E+18;Numancia;numancia;puente de vallecas;161000;55;1;1;Second hand / Good state;0;1;0;0;1;443760;4472709
16680;9,22337E+18;Recoletos;recoletos;salamanca;805000;70;1;1;Second hand / Good state;0;0;0;0;1;441886;4475406
16681;9,22337E+18;Almagro;almagro;chamberi;473000;95;2;2;Second hand / Good state;0;0;0;0;1;440734;4476562
16682;9,22337E+18;Opañel;opanel;carabanchel;213000;100;3;1;Second hand / Good state;0;0;0;0;1;439135;4471118
16683;9,22337E+18;Acacias;acacias;arganzuela;179000;50;2;1;Second hand / Good state;0;0;0;0;1;440462;4472285
16684;4,85295E+18;San Diego;san diego;puente de vallecas;110000;55;2;1;Second hand / Good state;0;0;0;0;0;443166;4470925
16685;9,22337E+18;El Pardo;el pardo;fuencarral - el pardo;351000;90;3;1;Second hand / Good state;0;0;0;0;0;436759;4483117
16686;6,87181E+18;Vinateros;vinateros;moratalaz;159000;70;3;1;Second hand / Good state;0;0;0;0;1;445035;4473001
16687;9,22337E+18;Malasaña-Universidad;universidad;centro;431000;95;3;2;Second hand / Needs reformation;0;0;0;0;1;439863;4475700
16688;9,22337E+18;San Diego;san diego;puente de vallecas;138000;85;3;1;Second hand / Good state;0;0;0;0;0;443510;4471588
16689;3,07587E+18;Valdeacederas;valdeacederas;tetuan;198000;70;3;1;Second hand / Good state;0;0;0;0;0;440130;4479986
16690;9,22337E+18;Palacio;palacio;centro;568000;155;4;2;Second hand / Needs reformation;0;0;0;0;1;439581;4474618
16691;8,17588E+18;Aluche;aluche;latina;155000;70;3;1;Second hand / Good state;0;0;0;0;1;436147;4470703
16692;9,22337E+18;Santa Eugenia;santa eugenia;villa de vallecas;248000;75;2;2;Second hand / Good state;0;0;0;1;1;448694;4469823
16693;9,22337E+18;Vallehermoso;vallehermoso;chamberi;379000;85;3;1;Second hand / Needs reformation;0;0;0;0;1;439913;4476817
16694;9,22337E+18;Numancia;numancia;puente de vallecas;125000;55;3;1;Second hand / Good state;0;0;0;0;0;443862;4472055
16695;7,72801E+18;Rosas;rosas;san blas - canillejas;287000;130;3;2;Second hand / Good state;0;0;0;0;1;448156;4475184
16696;7,00546E+18;Ventilla-Almenara;almenara;tetuan;388000;100;3;2;Second hand / Good state;0;0;0;0;1;441619;4480533
16697;9,22337E+18;Tres Olivos - Valverde;valverde;fuencarral - el pardo;154000;65;2;1;Second hand / Good state;0;0;0;0;0;441798;4482580
16698;9,22337E+18;Nueva España;nueva espana;chamartin;410000;75;2;1;Second hand / Good state;0;0;0;1;1;442850;4478909
16699;9,22337E+18;Huertas-Cortes;cortes;centro;524000;95;2;2;Second hand / Good state;0;0;0;0;1;440783;4473872
16700;6,89524E+18;Lista;lista;salamanca;467000;75;2;1;Second hand / Needs reformation;0;0;0;0;1;442729;4476048
16701;9,22337E+18;San Diego;san diego;puente de vallecas;186000;75;2;1;Second hand / Good state;0;0;0;0;0;443543;4471692
16702;5,36899E+18;Chueca-Justicia;justicia;centro;315000;50;1;1;Second hand / Good state;0;0;0;0;0;440644;4474938
16703;6,12217E+18;Fontarrón;fontarron;moratalaz;152000;70;3;1;Second hand / Good state;0;0;0;0;0;445171;4472423
16704;9,22337E+18;Trafalgar;trafalgar;chamberi;273000;40;1;1;Second hand / Good state;0;0;0;0;1;440412;4476466
16705;9,22337E+18;Puerta del Ángel;puerta del angel;latina;104000;45;3;1;Second hand / Unknown;0;0;0;0;0;437620;4473095
16706;2,28613E+18;Legazpi;legazpi;arganzuela;643000;155;3;2;Second hand / Good state;0;0;0;1;1;442253;4471709
16707;9,22337E+18;Fuente del Berro;fuente del berro;salamanca;299000;50;2;2;Second hand / Good state;0;0;0;0;1;443373;4475086
16708;1,13974E+18;Imperial;imperial;arganzuela;102000;60;2;1;Second hand / Needs reformation;0;0;0;0;0;438855;4473819
16709;9,22337E+18;Valdeacederas;valdeacederas;tetuan;194000;55;2;1;Second hand / Good state;0;0;0;0;0;440438;4480033
16710;9,21574E+18;Argüelles;arguelles;moncloa - aravaca;269000;65;2;1;Second hand / Good state;0;0;0;0;1;439078;4475887
16711;9,22337E+18;Ambroz;casco historico de vicalvaro;vicalvaro;101000;60;3;1;Second hand / Good state;0;0;0;0;0;447977;4473562
16712;9,22337E+18;Aluche;aluche;latina;126000;65;2;1;Second hand / Unknown;0;0;0;0;0;435753;4471274
16713;9,22337E+18;Horcajo;horcajo;moratalaz;154000;110;3;2;Second hand / Good state;0;0;0;1;1;446517;4473420
16714;8,84472E+18;San Diego;san diego;puente de vallecas;149000;65;1;1;Second hand / Good state;0;0;0;0;0;443452;4471184
16715;3,43982E+18;San Diego;san diego;puente de vallecas;201000;105;1;2;Second hand / Good state;0;0;0;0;1;443313;4471903
16716;9,22337E+18;Imperial;imperial;arganzuela;286000;75;2;1;Second hand / Needs reformation;0;0;0;0;1;439325;4472840
16717;9,22337E+18;Canillejas;canillejas;san blas - canillejas;173000;105;2;1;Second hand / Good state;0;0;0;0;0;448113;4476719
16718;9,22337E+18;Almagro;almagro;chamberi;624000;105;2;1;Second hand / Needs reformation;0;1;0;0;1;440723;4476495
16719;7,15224E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;118000;75;2;1;Second hand / Unknown;0;0;0;0;1;439824;4466147
16720;9,22337E+18;Concepción;la concepcion;ciudad lineal;264000;80;3;1;Second hand / Good state;0;0;0;0;1;444335;4476198
16721;7,70001E+18;Butarque;butarque;villaverde;151000;70;3;1;Second hand / Good state;0;0;0;0;0;442019;4467187
16722;4,04203E+18;Mirasierra;mirasierra;fuencarral - el pardo;374000;115;3;2;Second hand / Good state;0;0;0;1;1;439347;4482842
16723;4,15699E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;305000;100;3;2;Second hand / Good state;0;0;0;1;1;448264;4469220
16724;9,22337E+18;Vista Alegre;vista alegre;carabanchel;132000;60;3;1;Second hand / Good state;0;0;0;0;0;436811;4471085
16725;9,22337E+18;Abrantes;abrantes;carabanchel;128000;45;1;1;Second hand / Good state;0;0;0;1;1;438319;4469443
16726;9,22337E+18;Peñagrande;penagrande;fuencarral - el pardo;152000;65;3;1;Second hand / Good state;0;0;0;0;0;438527;4481516
16727;9,22337E+18;Abrantes;abrantes;carabanchel;130000;100;3;2;Second hand / Good state;0;0;0;0;1;437688;4469815
16728;9,22337E+18;Valdeacederas;valdeacederas;tetuan;166000;60;2;1;Second hand / Needs reformation;0;0;0;0;0;441054;4479594
16729;7,79198E+18;Cuzco-Castillejos;castillejos;tetuan;382000;125;3;2;Second hand / Good state;0;0;0;0;1;441105;4478699
16730;9,22337E+18;Palomeras sureste;palomeras sureste;puente de vallecas;162000;75;2;1;Second hand / Good state;0;0;0;0;1;445756;4470454
16731;9,22337E+18;Águilas;aguilas;latina;174000;75;3;2;Second hand / Unknown;0;0;0;0;1;434862;4470316
16732;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;130000;45;2;1;Second hand / Needs reformation;0;0;0;0;0;440563;4473486
16733;9,22337E+18;Lucero;lucero;latina;157000;70;3;1;Second hand / Needs reformation;0;0;0;0;0;436325;4473263
16734;9,22337E+18;Palos de Moguer;palos de la frontera;arganzuela;354000;80;3;1;Second hand / Good state;0;0;0;0;1;440915;4472543
16735;2,91018E+18;Valdeacederas;valdeacederas;tetuan;320000;100;3;2;Second hand / Good state;0;0;0;0;1;440007;4479668
16736;5,2487E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;136000;50;1;1;Second hand / Good state;0;0;0;0;0;445624;4476351
16737;9,22337E+18;Valdeacederas;valdeacederas;tetuan;346000;70;2;1;Second hand / Good state;0;1;0;0;1;440261;4479608
16738;9,22337E+18;Berruguete;berruguete;tetuan;239000;85;2;2;Second hand / Good state;0;0;0;0;1;440444;4478751
16739;1,41271E+18;Estrella;estrella;retiro;726000;180;5;2;Second hand / Good state;0;0;0;0;1;443553;4474294
16740;5,69573E+18;Lavapiés-Embajadores;embajadores;centro;211000;155;2;1;Second hand / Needs reformation;0;0;0;0;0;440154;4473142
16741;9,22337E+18;Opañel;opanel;carabanchel;125000;60;3;1;Second hand / Good state;0;0;0;0;0;438735;4471237
16742;9,22337E+18;Numancia;numancia;puente de vallecas;66000;35;1;1;Second hand / Good state;0;0;0;0;0;444046;4471766
16743;9,22337E+18;Ambroz;casco historico de vicalvaro;vicalvaro;159000;65;3;1;Second hand / Good state;0;0;0;0;0;447943;4473416
16744;6,30379E+18;Casco Histórico de Vicálvaro;casco historico de vicalvaro;vicalvaro;236000;110;3;2;Second hand / Good state;0;1;1;0;1;448515;4472649
16745;9,22337E+18;Recoletos;recoletos;salamanca;1793000;220;4;4;Second hand / Needs reformation;0;0;0;0;1;442081;4475169
16746;9,22337E+18;Goya;goya;salamanca;634000;125;4;2;Second hand / Needs reformation;0;0;0;0;1;442763;4475083
16747;9,22337E+18;Berruguete;berruguete;tetuan;162000;55;1;2;Second hand / Good state;0;0;1;0;1;440383;4478933
16748;9,22337E+18;Casco Histórico de Vallecas;casco historico de vallecas;villa de vallecas;134000;70;3;1;Second hand / Good state;0;0;0;0;0;446743;4469953
16749;9,22337E+18;Rejas;rejas;san blas - canillejas;248000;60;1;1;Second hand / Good state;0;0;0;1;1;451204;4477185
16750;9,22337E+18;Lista;lista;salamanca;152000;50;1;1;Second hand / Good state;0;0;0;0;1;442881;4475921
16751;1,11559E+18;Vallehermoso;vallehermoso;chamberi;310000;90;3;1;Second hand / Good state;0;0;0;0;1;439458;4476949
16752;9,22337E+18;Fuente del Berro;fuente del berro;salamanca;92000;45;1;1;Second hand / Needs reformation;0;0;0;0;0;443258;4475252
16753;8,56128E+17;Aravaca;aravaca;moncloa - aravaca;475000;115;2;2;Second hand / Good state;0;0;0;1;1;433623;4477726
16754;9,22337E+18;Guindalera;guindalera;salamanca;806000;205;4;3;Second hand / Good state;0;0;0;0;1;443634;4476969
16755;6,30422E+17;Vallehermoso;vallehermoso;chamberi;916000;195;3;2;Second hand / Good state;0;0;0;0;1;439824;4477342
16756;9,22337E+18;Aravaca;aravaca;moncloa - aravaca;462000;110;2;2;Second hand / Good state;0;0;0;1;1;433680;4477706
16757;3,61918E+18;Trafalgar;trafalgar;chamberi;123000;35;1;1;Second hand / Needs reformation;0;0;0;0;1;440350;4476008
16758;3,11349E+18;Lavapiés-Embajadores;embajadores;centro;77000;10;0;1;Second hand / Good state;1;0;0;0;0;440486;4473295
16759;7,96727E+18;Delicias;delicias;arganzuela;342000;170;5;2;Second hand / Good state;0;0;0;0;1;441055;4472493
16760;9,22337E+18;Chueca-Justicia;justicia;centro;182000;90;2;2;Second hand / Unknown;0;0;0;0;0;440914;4474975
16761;7,01339E+18;Huertas-Cortes;cortes;centro;1129000;225;3;2;Second hand / Needs reformation;0;0;0;0;1;440959;4473940
16762;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;224000;85;3;1;Second hand / Good state;0;0;0;0;0;440120;4473780
16763;9,22337E+18;Malasaña-Universidad;universidad;centro;518000;210;9;3;Second hand / Unknown;0;0;0;0;1;439573;4475711
16764;1,78581E+17;Legazpi;legazpi;arganzuela;101000;45;2;1;Second hand / Unknown;0;0;0;0;1;441324;4471120
16765;9,22337E+18;Mirasierra;mirasierra;fuencarral - el pardo;221000;105;3;2;Second hand / Needs reformation;0;0;0;1;0;440514;4482716
16766;4,21978E+18;Castilla;castilla;chamartin;617000;155;3;2;Second hand / Needs reformation;0;0;0;1;1;442556;4480452
16767;9,22337E+18;Berruguete;berruguete;tetuan;2225000;810;3;4;Second hand / Good state;0;0;1;0;0;440300;4478897
16768;5,62443E+18;Goya;goya;salamanca;1379000;235;3;3;Second hand / Good state;0;0;0;0;1;442276;4474887
16769;9,22337E+18;Rejas;rejas;san blas - canillejas;257000;65;1;1;Second hand / Good state;0;0;0;1;1;450295;4477252
16770;9,22337E+18;12 de Octubre-Orcasur;orcasur;usera;262000;100;2;2;Second hand / Good state;0;0;0;1;1;440962;4469257
16771;9,22337E+18;Numancia;numancia;puente de vallecas;218000;95;3;2;Second hand / Good state;0;0;0;0;1;444182;4471687
16772;3,33147E+18;Castellana;castellana;salamanca;1274000;315;6;4;Second hand / Needs reformation;0;0;0;0;1;442241;4476241
16773;9,14765E+18;Zofío;zofio;usera;244000;110;1;1;Second hand / Good state;0;1;0;0;1;439190;4469901
16774;8,99082E+17;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;297000;95;2;2;Second hand / Unknown;0;0;0;0;1;440569;4477433
16775;9,22337E+18;Malasaña-Universidad;universidad;centro;605000;190;5;2;Second hand / Good state;0;0;0;0;1;439849;4475119
16776;9,22337E+18;Casco Histórico de Vallecas;casco historico de vallecas;villa de vallecas;202000;90;2;1;Second hand / Good state;0;0;0;0;1;447081;4470180
16777;1,41139E+18;Goya;goya;salamanca;488000;105;2;2;Second hand / Good state;0;0;0;0;0;442626;4475435
16778;9,22337E+18;Recoletos;recoletos;salamanca;1003000;170;4;2;Second hand / Needs reformation;0;0;0;0;1;442182;4474941
16779;9,22337E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;385000;85;3;1;Second hand / Needs reformation;0;0;0;0;1;442291;4478625
16780;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;258000;50;2;1;Second hand / Good state;0;0;0;0;1;440716;4473365
16781;9,22337E+18;Colina;colina;ciudad lineal;463000;140;3;2;Second hand / Good state;0;0;0;1;1;443918;4478396
16782;5,94105E+18;Aravaca;aravaca;moncloa - aravaca;1026000;250;5;4;Second hand / Good state;0;0;0;1;1;432911;4478676
16783;8,04006E+18;Nueva España;nueva espana;chamartin;615000;145;4;2;Second hand / Needs reformation;0;0;0;0;1;442977;4479190
16784;2,46507E+18;Almagro;almagro;chamberi;1603000;265;4;3;Second hand / Good state;0;0;0;0;1;441229;4475761
16785;9,22337E+18;Águilas;aguilas;latina;151000;80;3;1;Second hand / Good state;0;0;0;0;1;434590;4469619
16786;9,22337E+18;Casco Histórico de Vallecas;casco historico de vallecas;villa de vallecas;127000;70;2;1;Second hand / Good state;0;0;0;0;1;447064;4469725
16787;9,22337E+18;Abrantes;abrantes;carabanchel;90000;85;3;1;Second hand / Good state;0;0;0;0;0;438204;4470451
16788;9,22337E+18;Tres Olivos - Valverde;valverde;fuencarral - el pardo;151000;130;3;2;Second hand / Needs reformation;0;0;0;0;0;441604;4482795
16789;5,06784E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;199000;90;2;2;Second hand / Good state;0;0;0;1;1;450093;4468258
16790;1,289E+18;Costillares;costillares;ciudad lineal;1030000;335;4;4;Second hand / Good state;0;0;0;1;1;443016;4480783
16791;2,0077E+17;San Andrés;villaverde alto - casco historico de villaverde;villaverde;57000;60;2;1;Second hand / Good state;0;0;0;0;0;439766;4466466
16792;9,22337E+18;Moscardó;moscardo;usera;245000;70;3;1;Second hand / Good state;0;0;0;0;1;439230;4470930
16793;9,22337E+18;Los Rosales;los rosales;villaverde;115000;85;3;2;Second hand / Good state;0;0;0;0;0;441535;4467100
16794;9,22337E+18;Chueca-Justicia;justicia;centro;895000;150;2;2;Second hand / Good state;0;0;0;0;1;440850;4474592
16795;6,3661E+17;Lavapiés-Embajadores;embajadores;centro;480000;90;3;1;Second hand / Good state;0;0;0;0;1;440826;4473581
16796;2,3298E+18;Cuatro Caminos;cuatro caminos;tetuan;190000;40;0;1;Second hand / Good state;1;0;0;1;1;440518;4477643
16797;9,22337E+18;El Viso;el viso;chamartin;1520000;240;4;3;Second hand / Needs reformation;0;0;0;0;1;441658;4477999
16798;9,22337E+18;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;640000;155;4;2;Second hand / Needs reformation;0;0;0;0;1;440609;4477290
16799;8,58135E+18;Valdezarza;valdezarza;moncloa - aravaca;660000;155;3;2;Second hand / Good state;0;0;0;0;1;439585;4478879
16800;9,22337E+18;Aeropuerto;aeropuerto;barajas;122000;50;2;1;Second hand / Good state;0;0;0;0;0;450817;4477975
16801;1,92356E+18;Prosperidad;prosperidad;chamartin;435000;95;2;2;Second hand / Good state;0;0;0;0;1;443102;4477388
16802;9,22337E+18;Entrevías;entrevias;puente de vallecas;151000;65;3;1;Second hand / Unknown;0;0;0;0;0;443625;4469867
16803;9,22337E+18;Conde Orgaz-Piovera;piovera;hortaleza;556000;110;3;2;Second hand / Good state;0;0;0;1;1;446737;4479042
16804;4,14862E+18;San Diego;san diego;puente de vallecas;44000;25;1;1;Second hand / Needs reformation;0;0;0;0;0;443351;4470706
16805;4,24208E+18;Aluche;aluche;latina;146000;75;3;1;Second hand / Good state;0;0;0;0;1;435400;4471646
16806;9,22337E+18;Cuatro Caminos;cuatro caminos;tetuan;961000;190;3;2;Second hand / Good state;0;1;0;0;1;440671;4477611
16807;9,22337E+18;Argüelles;arguelles;moncloa - aravaca;507000;80;2;1;Second hand / Needs reformation;0;1;0;0;1;438823;4475714
16808;9,22337E+18;Pavones;pavones;moratalaz;131000;65;3;1;Second hand / Good state;0;0;0;0;0;446237;4471926
16809;4,80062E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;221000;95;3;2;Second hand / Good state;0;0;0;0;1;445456;4476215
16810;9,22337E+18;Fuente del Berro;fuente del berro;salamanca;476000;135;3;2;Second hand / Unknown;0;0;0;0;1;443689;4475715
16811;9,22337E+18;Lista;lista;salamanca;1867000;350;4;5;Second hand / Good state;0;0;0;0;1;442494;4476234
16812;5,55223E+18;Almagro;almagro;chamberi;305000;70;2;1;Second hand / Needs reformation;0;0;0;0;1;440682;4476514
16813;7,50504E+18;Acacias;acacias;arganzuela;417000;100;4;2;Second hand / Good state;0;0;0;0;1;439945;4473023
16814;9,22337E+18;Fontarrón;fontarron;moratalaz;321000;135;3;2;Second hand / Unknown;0;0;0;0;1;444884;4472735
16815;9,22337E+18;Malasaña-Universidad;universidad;centro;519000;105;2;2;Second hand / Good state;0;0;0;0;0;440114;4475094
16816;1,16588E+18;Entrevías;entrevias;puente de vallecas;139000;95;3;2;Second hand / Good state;0;0;0;0;0;443842;4469231
16817;9,22337E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;1121000;260;4;3;Second hand / Needs reformation;0;0;0;0;1;442190;4478607
16818;5,34259E+18;Ibiza;ibiza;retiro;653000;135;4;2;Second hand / Needs reformation;0;0;0;0;1;442659;4474170
16819;9,22337E+18;Puerta Bonita;puerta bonita;carabanchel;165000;95;3;1;Second hand / Good state;0;0;0;0;1;436846;4469488
16820;9,22337E+18;Buena Vista;buenavista;carabanchel;191000;65;4;1;Second hand / Good state;0;0;0;0;0;436049;4469640
16821;9,22337E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;1273000;295;4;4;Second hand / Needs reformation;0;0;0;0;1;442237;4478636
16822;9,22337E+18;Palacio;palacio;centro;226000;70;2;1;Second hand / Needs reformation;0;0;0;0;1;439835;4473706
16823;7,32115E+18;Tres Olivos - Valverde;valverde;fuencarral - el pardo;148000;75;3;1;Second hand / Good state;0;0;0;0;0;441372;4482694
16824;9,22337E+18;Goya;goya;salamanca;1483000;195;4;3;Second hand / Needs reformation;0;0;0;0;1;442352;4474991
16825;1,32575E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;666000;95;1;1;Second hand / Needs reformation;0;0;0;1;1;441505;4478558
16826;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;253000;55;1;1;Second hand / Good state;0;0;0;0;1;440684;4473507
16827;9,22337E+18;La Paz;la paz;fuencarral - el pardo;219000;85;3;1;Second hand / Needs reformation;0;0;0;0;1;440812;4481864
16828;7,47793E+18;Palos de Moguer;palos de la frontera;arganzuela;505000;135;4;2;Second hand / Needs reformation;0;0;0;0;1;441184;4472853
16829;8,50372E+18;San Juan Bautista;san juan bautista;ciudad lineal;968000;285;5;5;Second hand / Needs reformation;0;0;1;1;1;444702;4477723
16830;8,97878E+18;Lavapiés-Embajadores;embajadores;centro;824000;205;2;2;Second hand / Good state;0;0;0;0;1;440180;4473946
16831;9,22337E+18;Arcos;arcos;san blas - canillejas;172000;95;3;1;Second hand / Needs reformation;0;0;0;0;1;447062;4474805
16832;9,22337E+18;Goya;goya;salamanca;742000;120;3;2;Second hand / Good state;0;0;0;0;1;442979;4475474
16833;7,16019E+18;12 de Octubre-Orcasur;orcasur;usera;191000;110;3;2;Second hand / Good state;0;0;0;0;1;440968;4468617
16834;8,71551E+18;Ibiza;ibiza;retiro;916000;165;4;2;Second hand / Good state;0;0;0;0;1;442453;4474476
16835;9,22337E+18;Las Tablas;valverde;fuencarral - el pardo;657000;210;3;2;Second hand / Good state;0;1;0;1;1;443695;4484215
16836;3,47291E+18;Lista;lista;salamanca;794000;135;3;3;Second hand / Good state;0;0;0;0;1;442599;4476268
16837;1,6888E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;87000;60;2;1;Second hand / Needs reformation;0;0;0;0;0;445989;4475945
16838;3,34992E+17;San Andrés;villaverde alto - casco historico de villaverde;villaverde;210000;120;4;1;Second hand / Good state;0;0;0;1;0;439978;4466184
16839;6,75184E+18;Prosperidad;prosperidad;chamartin;340000;90;3;2;Second hand / Good state;0;0;0;0;1;442942;4476924
16840;7,26819E+18;Butarque;butarque;villaverde;271000;95;3;2;Second hand / Good state;0;1;1;1;1;443534;4465652
16841;1,24224E+18;Pacífico;pacifico;retiro;338000;115;4;2;Second hand / Good state;0;0;0;0;1;442476;4472956
16842;9,22337E+18;Malasaña-Universidad;universidad;centro;614000;125;1;2;Second hand / Good state;0;0;0;0;0;440445;4475344
16843;8,47288E+17;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;904000;150;2;2;Second hand / Good state;0;0;0;0;1;442521;4478616
16844;9,22337E+18;Goya;goya;salamanca;728000;175;4;2;Second hand / Needs reformation;0;0;0;0;1;443264;4475193
16845;4,54862E+17;Valdemarín;valdemarin;moncloa - aravaca;945000;190;4;3;Second hand / Good state;0;0;0;1;1;435120;4479820
16846;9,22337E+18;San Diego;san diego;puente de vallecas;176000;135;3;2;Second hand / Good state;0;0;0;0;0;443172;4471487
16847;9,22337E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;306000;80;2;1;Second hand / Good state;0;0;0;0;1;445552;4475811
16848;9,22337E+18;Goya;goya;salamanca;609000;105;3;1;Second hand / Good state;0;0;0;0;1;442793;4475441
16849;8,99811E+18;Lista;lista;salamanca;491000;105;3;2;Second hand / Good state;0;0;0;0;1;442731;4475856
16850;9,22337E+18;Palos de Moguer;palos de la frontera;arganzuela;157000;35;1;1;Second hand / Good state;0;0;0;0;1;441132;4472820
16851;2,6313E+18;Bellas Vistas;bellas vistas;tetuan;133000;60;1;1;Second hand / Good state;0;0;0;0;1;440237;4478386
16852;5,4964E+18;Palacio;palacio;centro;289000;65;2;1;Second hand / Needs reformation;0;0;0;0;1;439673;4473393
